,m,b,r,sd,perChange,bottomLinePerDistance,bottomLineXUp,bottomLineXDown,safetyLineXUp,safetyLineXDown,topLineXUp,topLineXDown,midLineXUp,midLineXDown,smaDist,lastHigh,lastLow,averageDown,averageUp,Ticker,TP%,SL%,days,profit,success
0,1.0,0.488343370270433,0.4274943499418649,0.0,0.30354616093494224,0.1305810186002144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.037133841755673865,0.3063530567538095,0.001915927364228429,0.0,0.3746150905007603,V,0.041502477264032216,0.0383338079306674,13,2.7953605651855398,True
1,1.0,0.488343370270433,0.4274943499418649,0.0,0.30354616093494224,0.1305810186002144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.037133841755673865,0.3063530567538095,0.001915927364228429,0.0,0.3746150905007603,V,0.041502477264032216,0.0383338079306674,13,2.7953605651855398,True
2,0.9728824659520897,0.5020740350194811,0.3881155806772145,0.06011971868970776,0.49698065501972183,0.1794087380744078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03268494683222061,0.26757178335989207,0.029995675159297713,0.0,0.3746150905007603,V,0.037897228444734435,0.018296065304212416,7,-2.0418243408203125,False
3,0.9489585072970178,0.514331877952623,0.35861247553642317,0.1031705505492997,0.4960181936814514,0.22778042961532313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029568668636428676,0.23357554339741446,0.41709638665740295,0.7916458132415172,0.3537553789134377,V,0.030512949120734555,0.04420962639000944,11,1.9135093688964773,True
4,0.9261622457226585,0.5261493386372793,0.3313844117346791,0.14163706999344725,0.4299034639366772,0.24059074757954146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025917874496510708,0.23357554339741446,0.41709638665740295,0.7916458132415172,0.3537553789134377,V,0.02638814823351301,0.043503697980322234,10,1.808917999267571,True
5,0.9042819219850882,0.5376238732238616,0.30576616201572715,0.176743437731563,0.42461319669238784,0.2501363303605241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022636362662586645,0.23357554339741446,0.41709638665740295,0.7916458132415172,0.3537553789134377,V,0.026071324323974115,0.04379092967281194,9,1.7328605651855398,True
6,0.8837147076952687,0.5485337596221934,0.2833672051849263,0.20648810056438213,0.4400593343573899,0.26787467716071367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019028589178722216,0.23357554339741446,0.41709638665740295,0.7916458132415172,0.3537553789134377,V,0.027126657195946226,0.04465696758314887,3,-2.835735321044929,False
7,0.8615002517363519,0.5604513312702659,0.2527506903328218,0.24666140614207768,0.33832435803139316,0.22818788710284865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01662454971451527,0.23357554339741446,0.41709638665740295,0.7916458132415172,0.3537553789134377,V,0.020440461339822125,0.041762764513172124,7,1.9871864318847585,True
8,0.8334650255588464,0.5756606113273912,0.1933737313317716,0.3261495017039609,0.17194670462933367,0.10181762778511938,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011484885117917926,0.23357554339741446,0.41709638665740295,0.7916458132415172,0.3537553789134377,V,0.018008314797317567,0.04120637794806388,5,2.0917320251464844,True
9,0.8011583998035915,0.5933818908700252,0.10720348207707595,0.4403892164907073,0.1787624908611169,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.007026436713340119,0.23357554339741446,0.41709638665740295,0.7916458132415172,0.3537553789134377,V,0.01738934262388322,0.039068092532733814,2,2.0323333740234375,True
10,0.7718816425746481,0.6096176605595566,0.03344501561821572,0.5307374156416602,0.5062635159959253,0.0523182617558042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014549138017855433,0.23357554339741446,0.41709638665740295,0.7916458132415172,0.3537553789134377,V,0.028877604556489436,0.04137207985403284,2,1.7447128295898438,True
11,0.7511067864091634,0.6212638287416502,0.0,0.5654174141803519,0.7910631893893462,0.23251770256528856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23357554339741446,0.41709638665740295,0.7916458132415172,0.3537553789134377,V,0.04365971458064344,0.03332641630491821,4,4.01470947265625,True
12,0.5201316954228008,0.6895192791795435,0.5118965326004594,0.25176649210144036,0.28736315185007255,0.42836492001970017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11590739479078421,0.23357554339741446,0.41709638665740295,0.7916458132415172,0.3537553789134377,V,0.021370851527709015,0.044733479163721224,22,-0.7953529357910156,False
13,0.5165846947090519,0.6926194909540349,0.5191171586820561,0.2442482195033594,0.4689553383174657,0.46100316575019173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12304051984331552,0.23357554339741446,0.41709638665740295,0.7916458132415172,0.3537553789134377,V,0.032955256276366626,0.049036606741801964,22,-1.3478012084960938,False
14,0.5100414544534774,0.6983779702024501,0.514842073588569,0.25365098377889395,0.24358870391407078,0.3411504170539423,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1305015820112012,0.2884138230394628,0.44413493144157046,0.8422867697614894,0.16530029524087544,V,0.024249613373226807,0.05057810570485355,22,0.038105010986328125,False
15,0.5033123010510462,0.704340627470191,0.5093874198277801,0.2649260159115931,0.3976299369836905,0.3308304513766748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13887779855537738,0.2984175998339865,0.43367270634781707,0.8422867697614894,0.16530029524087544,V,0.03352737981228159,0.047606348093717235,22,-0.5500831604003906,False
16,0.4988021291264142,0.7083642468925847,0.5127333884990566,0.2624872453246847,0.5563533955988537,0.4168084475219821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1508683124694687,0.19103264050830285,0.5459788522390235,0.8422867697614894,0.16530029524087544,V,0.03158820407889972,0.051532325153338665,22,-1.7764549255371094,False
17,0.4922048973731129,0.7142895434623999,0.5071776743199826,0.27388103637758576,0.2849015779858809,0.3297325383608543,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16256861719426388,0.2921905265829386,0.44018515093408755,0.8422867697614894,0.16530029524087544,V,0.02678367876746378,0.05163857614051051,22,-0.5500984191894531,False
18,0.487399374333376,0.7186345857358574,0.5089412276771795,0.2736760391380254,0.5304911720515476,0.4001642181838485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1695955185873518,0.20348536237684842,0.5329554529874582,0.8422867697614894,0.16530029524087544,V,0.030767189676426693,0.05116236380968148,22,-1.5287628173828054,False
19,0.4805905278667995,0.7248320291752838,0.5016666491833384,0.28787764849985037,0.2845861754183735,0.3146859670416588,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17674294588679912,0.30397580763288073,0.42785977965979666,0.8422867697614894,0.16530029524087544,V,0.027561062699453028,0.05173658386293166,22,-1.5287933349609375,False
20,0.47518932634150224,0.7297807853067114,0.5004886383605912,0.29204404147844937,0.5068393759850278,0.3706568036509966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18046050968207333,0.23349704891880446,0.5015684052259571,0.8422867697614894,0.16530029524087544,V,0.03468949984400597,0.050034095688473376,22,-2.0931625366210938,False
21,0.46959950658540905,0.7349360541503318,0.49820492459018406,0.2979163571008234,0.3987561490706752,0.35998119635828574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18224765252418085,0.24305669620382955,0.4915706629964853,0.8422867697614894,0.16530029524087544,V,0.028667868461258714,0.048017474213194744,22,-1.3906898498535156,False
22,0.4650187701655318,0.7391882974634204,0.4999153116977808,0.2976764094233159,0.4802273054201022,0.4003656379989706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1804430555103686,0.189697758871095,0.5473749081935738,0.8422867697614894,0.16530029524087544,V,0.026409638269296744,0.0502347929590527,22,0.5715179443359375,False
23,0.45986014891704036,0.7440080797817749,0.4989621536582729,0.30143961471109904,0.37449175199207607,0.3728938608422779,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18170646697541712,0.21904734697026432,0.5166803012056865,0.8422867697614894,0.16530029524087544,V,0.02635866510256551,0.05330729367038922,22,0.609619140625,False
24,0.45472671672502973,0.748835271095953,0.49785274969280724,0.30542309944523666,0.4133257809185767,0.37136660735149124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1836566075147223,0.21726691119000843,0.5185423299454927,0.8422867697614894,0.16530029524087544,V,0.027552837778596777,0.04807215432517384,22,0.3619422912597656,False
25,0.4473773754196952,0.7557904795747273,0.4853883897906994,0.3283722776272634,0.2561504639943243,0.2710878035003132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18491194488586532,0.33910370941455936,0.391122053193092,0.8422867697614894,0.16530029524087544,V,0.02748554235534244,0.04520127175202518,19,2.1717567443847656,True
26,0.43988408201937884,0.7629270886513613,0.47162932369337346,0.35327676214596676,0.3936507084972656,0.2615254977736938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18300948724144425,0.3515560751247171,0.3780990264217707,0.8422867697614894,0.16530029524087544,V,0.03708998914170535,0.04791940058718344,22,1.1239662170410156,False
27,0.4323989730470378,0.7701010219600904,0.4574170897847988,0.37860046567874756,0.404779294494023,0.2587039785538607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1780208382759391,0.35600235643712136,0.3734489830555505,0.8422867697614894,0.16530029524087544,V,0.03814613585795299,0.04830981169028836,22,1.714538574218743,False
28,0.4251892717222917,0.7770544560041523,0.44432179509140746,0.401604817813144,0.4261892365684515,0.2681445309442954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1738114407941414,0.34532900187367016,0.38461147100804005,0.8422867697614894,0.16530029524087544,V,0.038621069772215494,0.04889792245329461,22,0.371471405029304,False
29,0.417676890462165,0.7843450947610247,0.4289151780326018,0.4282494144105564,0.3798202840361815,0.2508926600378846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16882555817221684,0.36756076459408127,0.361360881696693,0.8422867697614894,0.16530029524087544,V,0.0374989413514504,0.04822458913917002,15,2.476551055908203,True
30,0.4099099905993748,0.7919295571796119,0.41136210171419363,0.4581656796313332,0.3817815826873865,0.23558138555342392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16429153943209743,0.3880163654348897,0.33996785136222357,0.8422867697614894,0.16530029524087544,V,0.03924641143506693,0.048492408484338126,14,2.6956443786621094,True
31,0.40241356020990254,0.7992950905290398,0.3949602261908279,0.48558881038816737,0.4253038006884271,0.24512247581391858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15954689583229092,0.3782341191575345,0.3501983937442013,0.8422867697614894,0.16530029524087544,V,0.04116543345924668,0.049546883705083186,13,2.590869903564453,True
32,0.39488192938428307,0.8067406091749609,0.3777667108115454,0.513887365034305,0.3994990367178023,0.2400603487206659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1526196604096424,0.38623877892173664,0.34182690026007667,0.8422867697614894,0.16530029524087544,V,0.040193626935595646,0.04928164998229358,12,2.676605224609382,True
33,0.38832926600993506,0.8132578517399904,0.3662210374382106,0.5324586139422837,0.48864260446503094,0.2848433345930153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14610709458568485,0.3328794854306142,0.39763151793740936,0.8422867697614894,0.16530029524087544,V,0.04150515129498094,0.05111852290629176,22,0.7429733276367116,False
34,0.1758559004209641,0.8410195879564727,0.4996573295793975,0.8015712809037729,0.2920651527671781,0.4066652358419829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695482264272149,0.3310473354859895,0.1472436287386829,0.9413273678523746,1.0,V,0.02752673429894327,0.04481099722206186,6,3.2576332092285156,True
35,0.17397478619179635,0.8440131011644324,0.4998929352875871,0.8026897892574855,0.38330036217669766,0.3860678174389418,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08496770350720043,0.35757013736449084,0.11950535257864234,0.9413273678523746,1.0,V,0.0365561591874595,0.052365784973842755,5,3.524341583251953,True
36,0.17197299522930545,0.8472107199111987,0.4992565157615313,0.8052960818724526,0.3919134235453714,0.37178173729624403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08101930137370307,0.37556661486772497,0.10068414111013242,0.9413273678523746,1.0,V,0.037529970117408,0.04658387869150337,4,3.705310821533203,True
37,0.17020001641659757,0.8500535261879271,0.5000035949855721,0.8055485899507197,0.44978480957404965,0.3948121738498561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07786195011971887,0.339572521804081,0.13832775425866803,0.9413273678523746,1.0,V,0.03827993291740289,0.04747937412007263,3,3.3433609008789062,True
38,0.16824617674287642,0.8531981034411552,0.49950145387705586,0.807913304022065,0.3821570940880458,0.3739282174970575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07498785588704611,0.3670437046639921,0.10959763516710826,0.9413273678523746,1.0,V,0.03632306274937496,0.04623970342356595,2,3.6196060180664062,True
39,0.1668339854293344,0.8554794455309267,0.5022361604511208,0.8050184595696164,0.5033072919116173,0.4311313333117099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07559498171812552,0.2808430811492941,0.19974861963592885,0.9413273678523746,1.0,V,0.033796260973756084,0.048967808676232634,1,2.752788543701179,True
40,0.16712193209071594,0.8550125428036883,0.5116027342066178,0.7964883827492741,0.6890309769862842,0.6146116386700476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08025340425282289,0.007092152160549944,0.48604487529330814,0.9413273678523746,1.0,V,0.022913191289520296,0.04495041997963976,22,0.26847076416015625,False
41,0.16709435854363336,0.8550574192527414,0.5200534948170347,0.7877593438784871,0.373825233921024,0.5790443556165707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08897300424501643,0.04971694569382031,0.44146669310476133,0.9413273678523746,1.0,V,0.01462410245793208,0.04716025361043727,3,1.0501327514648438,True
42,0.16683052970293707,0.8554883958057026,0.5276812291031622,0.7792907300890786,0.38314381634514727,0.5520385585483308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09647274692867887,0.08097861766023035,0.40877237618450546,0.9413273678523746,1.0,V,0.012900324378289882,0.04508368633769643,2,1.3644943237304688,True
43,0.16657525998613718,0.8559069293621916,0.5352507947652977,0.7708581833192525,0.41794973954013737,0.5517819049113616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10412359445248714,0.07338777628502555,0.4167110870083858,0.9413273678523746,1.0,V,0.014412464961284717,0.045559019853210786,1,1.2881622314453125,True
44,0.1670610141929681,0.8551075714081785,0.5445949740223678,0.7630154809601055,0.5268781746067153,0.6320613760145248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11353453935699716,0.04947643627692735,0.5506828824032459,0.9413273678523746,1.0,V,0.01348461945581248,0.042254779072844494,22,-0.94464111328125,False
45,0.16724694704088788,0.8548004792210566,0.5532124287909871,0.7545822665554377,0.37650595783771035,0.5978967285987881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12435692938056948,0.008672534227963834,0.508009038643216,0.9413273678523746,1.0,V,0.005808215469739737,0.0445306768611203,1,0.41031646728515625,True
46,0.16763063854517632,0.8541644501590995,0.5621452896047375,0.7465621558308049,0.4463242271674883,0.6186014958498093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13509748813678069,0.04947643627692735,0.5506828824032459,0.9413273678523746,1.0,V,0.011503042586456255,0.04637392649267644,22,-0.47710418701171875,False
47,0.1680539691842725,0.8534601612204221,0.5710412904124139,0.738698227822585,0.42391761069744927,0.6218760444587339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14522498528649952,0.06466115384647733,0.5665634779483875,0.9413273678523746,1.0,V,0.010528543250225007,0.0460777469052587,22,-1.4026947021484375,False
48,0.1682130530217018,0.8531945368543966,0.5792885455997543,0.7303740125614759,0.38075174800140277,0.5914656581013691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15366095992843362,0.028602191523704325,0.5288520227433353,0.9413273678523746,1.0,V,0.006507212590167155,0.0445151428958763,22,-0.6584091186523438,False
49,0.16809866199968385,0.8533862265727884,0.5867355223367513,0.7220546090701787,0.3777708683297286,0.5599530859327598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16133073623916994,0.005064892974686429,0.4881650387437256,0.9413273678523746,1.0,V,0.010630663719104093,0.04597280309541537,22,0.047698974609375,False
50,0.16808322916165863,0.8534121810379945,0.5943694684438725,0.7137365312257333,0.4317604296363749,0.5698890670387566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1688239018247444,0.013421267478080595,0.5129753945699206,0.9413273678523746,1.0,V,0.009074645809329837,0.04488477068539417,22,-0.7252273559570312,False
51,0.1674342386211729,0.8545075450831381,0.5998353886343438,0.7069168391286489,0.32270052334838356,0.4979347339634082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1774922882073631,0.08382300189967291,0.40579764086429493,0.9413273678523746,1.0,V,0.00868153962475283,0.04280483226535342,1,0.906463623046875,True
52,0.16727548350202748,0.8547764483890063,0.6069183042265628,0.6987716925417413,0.49301135234548416,0.5518572406454229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1855106130671479,0.00108321026233077,0.5000719147680277,0.9413273678523746,1.0,V,0.012360250704959308,0.04557785818239316,22,-0.706085205078125,False
53,0.16711724348736537,0.8550454330445926,0.6139235329509205,0.6906704319114186,0.4168213006252949,0.550842472653773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1946601950569809,0.00772491195134091,0.5070179891860439,0.9413273678523746,1.0,V,0.007727483896658097,0.044177672240970994,22,-2.7098808288574148,False
54,0.16644919186234577,0.8561850490590537,0.6191031839890753,0.6841228396028961,0.3388561833930216,0.4921998812659909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20326121864083804,0.07054111593122334,0.4196882027516365,0.9413273678523746,1.0,V,0.008398013096878721,0.042747258407819844,8,0.9065017700195312,True
55,0.16598438348652986,0.8569807582394818,0.624984103567221,0.6767994747496704,0.4478932988222705,0.5141488362853552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21351250043252,0.02973948999661537,0.4623596660886306,0.9413273678523746,1.0,V,0.011808617129018322,0.044533223465266156,22,-1.2022628784179688,False
56,0.16545242431344157,0.8578946299749513,0.6305564230588091,0.6697723526417866,0.40519286319429426,0.5054436763389092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22388686965619298,0.036377398161699256,0.4554175590423411,0.9413273678523746,1.0,V,0.009576678601223973,0.043714094323167654,22,-0.76336669921875,False
57,0.16484469059246648,0.8589423408476656,0.6357799391100396,0.6631187709290948,0.40348528857904997,0.4957302707664787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23262580672639163,0.04491813792788355,0.4464854183382517,0.9413273678523746,1.0,V,0.0100944285333482,0.04363959705608132,22,-0.7919998168945312,False
58,0.16382376172920105,0.8607085391467183,0.6391636220912524,0.6590496267848763,0.3485147778503014,0.4473221289511161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23447102584023194,0.11513550708668471,0.3730501611629115,0.9413273678523746,1.0,V,0.012404626270937675,0.04277523928667979,4,1.3549346923828125,True
59,0.16286804458686988,0.8623676826349655,0.6427984831053637,0.6545696768920212,0.42509333200927396,0.45372867918129783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23601165595691437,0.09995534174584582,0.38892599586198134,0.9413273678523746,1.0,V,0.01597813447442222,0.04400097598407678,3,1.2022857666015625,True
60,0.1615378937478733,0.8646848682232455,0.6444780846370762,0.6534521675646319,0.3510198825841856,0.40936538880426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23777996832510206,0.16542928858802822,0.320451540292927,0.9413273678523746,1.0,V,0.016693327156280476,0.042832845086097374,2,1.8606796264648438,True
61,0.1603349916101009,0.8667876314714328,0.646785844035567,0.6511847491870436,0.43540733467638365,0.4230153676873489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23961683916823517,0.13980858669904397,0.34724637545650644,0.9413273678523746,1.0,V,0.01989047374500858,0.044209281130274,1,1.6030426025390625,True
62,0.15997277742788008,0.867422992427216,0.6526404890756786,0.6438432957017791,0.5604310718597872,0.519970825989841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24400023404892868,0.014368889754706599,0.5139664440270959,0.9413273678523746,1.0,V,0.016621435260018386,0.046086280136985874,22,-0.10498046875,False
63,0.15958549950777665,0.8681046522101912,0.6583473247046252,0.6366218897621146,0.4118776628624762,0.5160347028781656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24958608141946867,0.015318788145686097,0.514959873907305,0.9413273678523746,1.0,V,0.007290141681262357,0.04325351090823476,22,0.43888092041015625,False
64,0.15901341054801865,0.8691150520539755,0.6633317744932019,0.6301593593305519,0.3857206147716063,0.49334412907978564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2579155531922803,0.008860693014680222,0.484195286594614,0.9413273678523746,1.0,V,0.005902616850577502,0.042459538295414684,21,0.7346878051757812,True
65,0.15803740883202524,0.8708447090783175,0.6665371799349822,0.6262924531948358,0.3480066484648602,0.44475143969107356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2658048699743768,0.08097710025065656,0.4087739631331996,0.9413273678523746,1.0,V,0.009379483594644583,0.04203247708912111,3,0.8873748779296875,True
